title,dataset_global_id
Replication data for: Experiments to Reduce the Over-reporting of Voting: A Pipeline to the Truth,10.7910/DVN/22893
Replication data for: Fairness and Rejection in the Ultimatum Bargaining Game,10.7910/DVN/1SUXPY
Replication data for: Evaluating Online Labor Markets for Experimental Research: Amazon.com's Mechanical Turk,10.7910/DVN/V3OMR2
Measuring Issue Preferences: The Problem of Response Instability,10.7910/DVN/OMXKJQ
Replication data for: The Geometry of Multidimensional Quadratic Utility in Models of Parliamentary Roll Call Voting,10.7910/DVN/MEQCZU
Replication data for: Causal Inference Without Balance Checking: Coarsened Exact Matching,10.7910/DVN/NMMYYW
"Replication data for: Multidimensional Analysis of Roll Call Data via Bayesian Simulation: Identification, Estimation, Inference, and Model Checking",10.7910/DVN/H3XPCI
Replication data for: Multiple Imputation for Continuous and Categorical Data: Comparing Joint Multivariate Normal and Conditional Approaches,10.7910/DVN/24672
Replication data for: Accounting for Right Censoring in Interdependent Duration Analysis,10.7910/DVN/29603
Replication data for: Spatial Approval Voting,10.7910/DVN/UT9WBM
Replication data for: A Common Left-Right Scale for Voters and Parties in Europe,10.7910/DVN/23113
Replication data for: Measuring Unemployment Insurance Generosity,10.7910/DVN/MVSBR0
Replication data for: Validating estimates of latent traits from textual data using human judgement as a benchmark,10.7910/DVN/QWPDQJ
Replication data for: Post-Estimation Uncertainty in Limited Dependent Variable Models,10.7910/DVN/DRTT1H
Replication data for: Robust Estimation with Nonrandom Measurement Error and Weak Instruments,10.7910/DVN/EMUICK
Replication data for: What's in a name? A Method for Extracting Information about Ethnicity from Names,10.7910/DVN/27691
Replication data for: Measure for Measure: An Experimental Test of Online Political Media Exposure,10.7910/DVN/25520
Replication data for: Time Series Intervals and Statistical Inference: The Effects of Temporal Aggregation on Event Data Analysis,10.7910/DVN/M9KLWI
"Replication data for: Of Nickell bias and its cures: Comment on Gaibulloev, Sandler and Sul",10.7910/DVN/24503
Replication data for: How One Mistake Leads to Another: On the Importance of Verification/Replication,10.7910/DVN/QY1ZU0
Replication data for: Estimating Treatment Effects in the Presence of Noncompliance and Nonresponse: The Generalized Endogenous Treatment Model,10.7910/DVN/U2XMOY
Replication data for: Which Elections Can be Lost?,10.7910/DVN/IRX5WN
Replication data for: Maximum Likelihood Estimation of Models with Beta-Distributed Depedent Variables,10.7910/DVN/HUXDGD
Replication data for: Multivariate Continuous Blocking to Improve Political Science Experiments,10.7910/DVN/I8RK9Q
Replication data for: Selection Bias in Comparative Research: The Case of Incomplete Data Sets,10.7910/DVN/QO28VG
Replication data for: Entropy Balancing for Causal Effects: A Multivariate Reweighting Method to Produce Balanced Samples in Observational Studies,10.7910/DVN/43E9R9
Replication data for: Harder Than it Looks: Coding Political Knowledge on the ANES,10.7910/DVN/XJSD0V
Replication data for: Estimating Party Positions across Countries and Time - A Dynamic Latent Variable Model for Manifesto Data,10.7910/DVN/669Z5L
Replication data for: Online Polls and Registration-Based Sampling: A New Method for Pre-election Polling,10.7910/DVN/22908
Replication data for: Which Electoral Formula Is the Most Proportional? A New Look with New Evidence,10.7910/DVN/7QYM4J
Replication data for: Ideal Point Estimation with a Small Number of Votes: A Random-Effects Approach,10.7910/DVN/OV2MQZ
Replication data for: Analyzing the robustness of semi-parametric duration models for the study of repeated events,10.7910/DVN/OXIM9P
Replication data for: Scoring from Contests,10.7910/DVN/V4V0AU
"Replication data for: Elections and the Regression-Discontinuity Design: Lessons from Close U.S. House Races, 1942-2008",10.7910/DVN/8EYYA2
Replication data for: Kernel Regularized Least Squares: Reducing Misspecification Bias with a Flexible and Interpretable Machine Learning Approach,10.7910/DVN/IE8P0K
Replication data for: The Time to Give: PAC Motivations and Electoral Timing,10.7910/DVN/3LOTUL
Replication data for: Methodological Artifacts in Measures of Political Efficacy and Trust: A Multiple Correspondence Analysis,10.7910/DVN/XPFGAZ
Replication data for: How Diffusion of Power in Parliaments Affects Voter Choice,10.7910/DVN/U21JCL
Replication data for: Estimating the Severity of the WikiLeaks United States Diplomatic Cables Disclosure,10.7910/DVN/28729
Replication data for: Mokken Scale Analysis: A Nonparametric Version of Guttman Scaling for Survey Research,10.7910/DVN/8VWE6A
Replication data for: Modeling  Heterogeneity and Serial Correlation in Binary TSCS Data: A Bayesian Multilevel Model with AR(p) Errors,10.7910/DVN/MXCRK5
Replication data for: A Dynamic State-Space Model of Coded Political Texts,10.7910/DVN/2ATYFU
Replication data for: Strategy and Sample Selection  - A Strategic Selection Estimator,10.7910/DVN/23169
Replication data for: `Reasoning about Interference Between Units: A General Framework',10.7910/DVN/3EGVBB
Replication data for: A New Measure of Policy Spending Priorities in the American States,10.7910/DVN/27744
Replication data for: Estimating the Political Center from Aggregate Data: An Item Response Theory Alternative to the Stimson Dyad Ratios Algorithm,10.7910/DVN/22861
Replication data for: Using Ecological Inference Point Estimates as Dependent Variables in Second-Stage Linear Regressions,10.7910/DVN/CEXDMV
Replication data for: Replication with Attention to Numerical Accuracy,10.7910/DVN/J2PCGQ
Replication data for: Efficient Estimation of Time-Invariant and Rarely Changing Variables in Finite Sample Panel Analyses with Unit Fixed Effects,10.7910/DVN/LJQUB5
Replication data for: Statistical Analysis of List Experiments,10.7910/DVN/7WEJ09
Replication data for: A Bayesian Poisson Vector Autoregression Model,10.7910/DVN/2T9D3B
Replication data for: Benford’s Law and the Detection of Election Fraud,10.7910/DVN/LE2UED
Replication data for: A Selection Bias Approach to Sensitivity Analysis for Causal Effects,10.7910/DVN/Q4IQGM
Replication data for: Connecting Micro and Macro Partisanship,10.7910/DVN/DIDNXD
Replication data for: An Introduction to the Augmented Inverse Propensity Weighted Estimator,10.7910/DVN/BIW6K5
Replication data for: Retesting Committee Composition Hypotheses for the U.S. Congress,10.7910/DVN/BD2G6X
Replication data for: Computerized Adaptive Testing for Public Opinion Surveys,10.7910/DVN/VBNDYQ
"Replication data for: Alternative Corrections for Sample Truncation: Applications to the 1988, 1990, and 1992 Senate Election Studies",10.7910/DVN/3MFJMF
Replication data for: Comparing Partial Likelihood and Robust Estimation Methods for the Cox Regression Model,10.7910/DVN/UNJNCQ
Replication data for: The Relationship between Seats and Votes in Multiparty Systems,10.7910/DVN/351JJT
Replication data for: Compound Poisson-Gamma Regression Models for Dollar Outcomes that are Sometimes Zero,10.7910/DVN/VLKZ3E
Editor's Foreword,10.7910/DVN/MEJBZT
Replication data for: The Electoral Geography of Weimar Germany: Exploratory Spatial Data Analyses (ESDA) of Protestant Support for the Nazi Party,10.7910/DVN/2JHJFF
"Replication data for: Modeling, Measuring and Distinguishing Path Dependence,  Outcome Dependence and Outcome  Independence",10.7910/DVN/DE2PLL
Replication data for: Modeling History Dependence in Network-Behavior Coevolution,10.7910/DVN/YEYNKH
Replication data for: Causal Inference without Ignorability: Identification with Nonrandom Assignment and Missing Treatment Data,10.7910/DVN/EP871L
Replication data for: Reconciling Individual & Aggregate Evidence Concerning Partisan Stability: Applying Time-Series Models to Panel Survey Data,10.7910/DVN/NSWMR6
Introduction to the Special Issue,10.7910/DVN/U1UBII
Replication data for: Empirical Strategies for Various Manifestations of Multilevel Data,10.7910/DVN/ASCAQJ
Replication data for: The Search for Comparability: Response to Binder,10.7910/DVN/1DLOE6
Replication data for: Bayesian Metric Multidimensional Scaling,10.7910/DVN/LSLAWQ
Replication data for: Two-Stage Estimation of Nonrecursive Choice Models,10.7910/DVN/AXTRI7
Replication data for: Blocking for Sequential Political Experiments,10.7910/DVN/SPTL3J
Replication data for: Extracting Wisdom from Experts and Small Crowds: Strategies for Improving Informant-based Measures of Political Concepts,10.7910/DVN/23170
Replication data for: Specification Issues in Assessing the Moderating Role of Issue Importance: A Comment on Grynaviski and Corrigan,10.7910/DVN/DEIFMX
Replication data for: A Further Look at Universalism and Partisanship in Congressional Roll Call Voting,10.7910/DVN/CC0N21
Replication data for: Shirking in the Contemporary Congress: A Reappraisal,10.7910/DVN/NP9NZO
Replication data for: Testing for the Strong Form of Rational Expectations with Heterogeneously Informed Agents,10.7910/DVN/T1IOUU
"Replication data for: Using Geographic Information Systems to Measure District Change, 2000-2002",10.7910/DVN/DEOFD9
Replication data for: The Institutionalization of the US Supreme Court,10.7910/DVN/UCGN7P
Replication data for: A Simple Distribution-Free Test for Nonnested Model Selection,10.7910/DVN/KVMF0H
Replication data for: Revisiting the Influence of Campaign Tone on Turnout in Senate Elections,10.7910/DVN/VQ62JN
Replication data for: Why Process Matters for Causal Inference,10.7910/DVN/ASXXGU
Replication data for: Assessing Fit Quality and Testing for Misspecification in Binary Dependent Variable Models,10.7910/DVN/ZSJNHJ
Replication data for: Erratum: Glynn and Quinn (2011),10.7910/DVN/FSNGNP
Replication data for: Dyadic Analysis in International Relations: A Cautionary Tale,10.7910/DVN/23510
Replication data for: Logistic Regression in Rare Events Data,10.7910/DVN/SPAFJK
Replication data for: An Easy & Accurate Regression Model for Multiparty Electoral Data,10.7910/DVN/G08D9T
Replication data for: Computer-Assisted Text Analysis for Comparative Politics,10.7910/DVN/MPU019
Replication data for: (Mis)Using Dyadic Data to Analyze Multilateral Events,10.7910/DVN/R14RGH
Replication data for: Validation: What Big Data Reveal About Survey Misreporting and the Real Electorate,10.7910/DVN/YUN5CA
Replication data for: Endogenous Jurisprudential Regimes,10.7910/DVN/ZRPLDQ
Replication data for: Non-uniqueness of the Equilibrium in Lewis and Schultz's Model,10.7910/DVN/BVVYXJ
Replication data for: Dynamic Estimation of Latent Opinion from Sparse Survey Data Using a Group-Level IRT Model,10.7910/DVN/27899
Replication data for: The Genealogy of Law,10.7910/DVN/BISYEV
Replication data for: Estimating Voter Preference Distributions from Individual-Level Voting Data,10.7910/DVN/5GUVZ3
Replication data for: Geographic Boundaries as Regression Discontinuities,10.7910/DVN/26453
Replication data for: A Cross-National Measure of Electoral Competitiveness,10.7910/DVN/28591
Estimating Dynamic Models Using Kalman Filtering,10.7910/DVN/TRRVNY
Analysis of the Dynamics of Political Reasoning: A General-Purpose Computer-Assisted Methodology,10.7910/DVN/A2IOEH
Replication data for: Modeling Equilibrium Relationships: Error Correction Models with Strongly Autoregressive Data,10.7910/DVN/SEEUWA
Replication data for: Fuzzy Sets on Shaky Ground: Parameter Sensitivity and Confirmation Bias in fsQCA,10.7910/DVN/27100
Replication data for: Panel Effects in the American National Election Studies,10.7910/DVN/HPWSNE
"Individuals Writ Large: An Epilogue on the ""Ecological Fallacy""",10.7910/DVN/CAMT5L
Replication data for: Connecting the Congress: A Study of Cosponsorship Networks,10.7910/DVN/D5CVV2
Replication data for: Accounting for Voter Heterogeneity Within and Across Districts With a Factor-Analytic Voter Choice Model,10.7910/DVN/8QDAI6
Replication data for: An Analysis of ANES Items and Their Use in the Construction of Political  Knowledge Scales,10.7910/DVN/T0BM6X
Replication data for: Causal Complexity & the Study of Politics,10.7910/DVN/BFXTQ1
Replication data for: A Mixture Model for Middle-category Inflation in Ordered Survey Responses,10.7910/DVN/LBNTPK
Replication data for: Comparing Experimental and Matching Methods Using a Large-Scale Voter Mobilization Experiment,10.7910/DVN/CTT87V
Replication data for: Estimating Constituency Preferences from Sparse Survey Data Using Auxiliary Geographic Information,10.7910/DVN/0X1M0I
Replication data for: Modeling Duration Dependence,10.7910/DVN/O4V7BR
"Replication data for: ""Fixed Effects Vector Decomposition: Properties, Reliability and Instruments""",10.7910/DVN/ZFGUY0
"Replication data for: Advances in Bayesian Time Series Modeling and the Study of Politics: Theory Testing, Forecasting, and Policy Analysis",10.7910/DVN/EW4SSS
Replication data for: Cutpoint-Adjusted Interest Group Ratings,10.7910/DVN/GYFBPN
Replication data for: Causal Inference in Conjoint Analysis: Understanding Multidimensional Choices via Stated Preference Experiments,10.7910/DVN/THJYQR
Replication data for: How Much is Minnesota Like Wisconsin? Assumptions and Counterfactuals in Causal Inference with Observational Data,10.7910/DVN/LITWQ9
"Replication data for: Institutional Context, Cognitive Resources and Party Attachments Across Democracies",10.7910/DVN/T6UN5A
Replication data for: Simple Bayesian Inference for Qualitative Political Research,10.7910/DVN/V4DFVZ
Replication data for: Nonparametric Unfolding of Binary Choice Data,10.7910/DVN/BYE2QL
Replication data for: Bias in Conditional and Unconditional Fixed Effects Logit Estimation: A Correction,10.7910/DVN/41HIQD
