file_in,title,journal,average marginal component effect,average treatment effect,carr.{20}exper,\bcausal\b,causal inference,choice experi...9,coefficient,condition,"conduct.{1,70}exper",confidence interval,joint analysis,joint experiment,control,control condition,control group,design,difference-in-differences,\beffect\b,estimator,"experi.{1,120}conduct",experi.{20}carri,"experi.{1,40}we","experi.{1,30}design","experiment.{1,10}design","experiment.{1,10}group","experiment.{1,10}manipul","experiment.{1,10}research",field experiment,"group.{1,10}treat",instrumental variable,interaction,internet experiment,intervention,"i{1,20}ran","i{1,20}random",lab experiment,laboratory experiment,likelihood estimator,list experim,list survey,manipulat,marginal means,maximum likelihood estimator,measure,mechanical turk,mturk,multilevel experiment,natural experiment,null result,\bols\b,"original.{1,10}experim",\bour\b,"our.{1,10}game","our.{1,20}experi","our.{1,30}find",p <,p =,p >,p<,p=,p>,participa,"participants.{1,30}assign",plot,polimetrix,post-test,posttest,pre-experiment,pre-test,predict,predicted probab,pretest,qualtrics,quasi-experi,random utility model,"random.{1,30}assign",randomi[sz]ed control trial,rct,rdd,recruit,"recruit.{1,20}participa","recruit.{1,20}respond","recruit.{1,20}subject",regression,respon,"respond.{1,10}were",review,sample size,simulat,statistical significance,statistically significant,"study.{1,20}experi",subject,"subject.{1,20}recruit",survey experi,systematic review,the experi,this experi,treatment effect,treatment group,thought experi,group experi,"use.{1,30}experi","using.{1,10}experiment","utili[sz].{1,70}exper",validity,vignette,vignette experiment,\bwe\b,"we.{1,150}experiment","we.{1,20}carr","we.{1,20}conduct","we.{1,20}design","we.{1,20}field","we.{1,20}find","we.{1,20}ran","we.{1,20}randomi","we.{1,20}recrui","we.{1,20}test","we.{1,40}design",yougov,µ,β,computation,regression discontinuity,discrete choice,cluster,choice experi...131,monte carlo,player,"experi.{1,10}condition","experi.{1,10}session",counterfact,count_experiment,exp_header,exp_sum,exp_avg,nchar
10.1007_s11109-015-9323-7,How ideology fuels affective polarization,Political Behavior,0,1,0,1,0,0,13,35,0,4,0,0,12,0,0,8,0,36,0,2,0,3,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,37,0,4,4,0,5,0,1,0,0,1,0,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,153,18,17,0,0,2,5,0,1,0,7,0,10,0,24,2,0,0,0,2,0,0,0,0,83,16,0,0,0,0,15,2,2,0,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0,23,0,580,4.3609022556391,72753
10.1093_jopart_mup009,Pay for performance in the public sector–benefits and (hidden) costs,Journal of Public Administration Research and Theory,0,0,0,1,0,0,0,13,2,0,0,0,24,0,6,11,0,75,0,1,0,3,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,25,0,0,0,0,0,0,0,31,0,3,1,0,0,0,0,0,0,10,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,18,0,41,11,1,0,0,2,6,0,0,0,5,0,0,0,0,0,0,0,0,4,31,0,64,9,0,5,0,0,0,3,0,0,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,29,0,431,3.2406015037594,91535
10.1017_s0007123416000223,Legislator dissent as a valence signal,British Journal of Political Science,1,0,0,5,1,0,0,38,1,0,9,0,15,0,0,5,0,25,0,2,0,10,2,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,4,0,37,0,5,0,7,4,0,0,0,0,1,0,4,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,13,98,4,7,0,0,0,0,1,2,0,6,0,7,2,0,0,0,0,1,0,0,3,0,0,97,10,0,3,0,0,0,0,0,0,3,0,6,0,4,0,0,0,5,0,0,0,0,0,0,40,0,494,3.71428571428571,81912
10.1086_690948,Constituency service under nondemocratic rule: evidence from china,The Journal of Politics,0,0,0,2,1,0,0,4,1,0,0,0,6,0,0,6,0,3,0,0,0,1,0,0,0,1,0,8,0,0,4,0,1,0,0,0,0,0,0,0,4,0,0,22,0,0,0,0,0,4,0,37,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,22,1,0,0,0,0,2,0,0,0,0,0,0,0,4,98,0,10,1,0,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,92,4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,17,0,369,2.77443609022556,82640
10.1111_ajps.12427,"Tuning in, not turning out: evaluating the impact of ethnic television on political participation",American Journal of Political Science,0,0,0,6,0,0,4,2,0,6,0,0,12,0,0,17,0,18,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,1,0,0,0,42,0,1,13,6,0,0,0,0,0,50,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,2,14,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,90,1,0,3,1,0,9,4,0,0,2,1,0,0,0,1,6,0,1,0,0,0,0,0,0,8,0,386,2.90225563909774,68693
10.1017_s0022381612000837,Counterframing effects,The Journal of Politics,0,0,0,0,0,0,0,51,0,0,0,0,5,1,4,3,0,28,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,6,0,0,0,0,0,0,0,32,0,3,2,0,0,0,0,0,0,15,2,1,0,0,0,0,0,11,0,3,0,0,0,5,0,0,0,0,0,0,0,0,51,5,9,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,89,5,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,386,2.90225563909774,71051
10.1111_pops.2014.35.issue-4,"",Political Psychology,0,0,0,0,0,0,0,6,2,0,0,0,52,1,6,8,0,11,0,2,0,5,6,5,1,0,1,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,72,0,14,9,0,2,0,0,0,0,4,0,5,1,0,0,0,0,8,0,0,0,0,0,3,0,0,0,1,0,0,0,0,50,4,11,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,68,10,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,3,0,0,42,0,502,3.77443609022556,98056
10.1016_j.ejpoleco.2009.11.007,Efficiency and justice revisited,European Journal of Political Economy,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,14,0,154,1.15789473684211,54924
10.1111_pops.12064,Partisan bias and information discounting in economic judgments,Political Psychology,0,0,0,0,0,0,1,43,0,4,0,0,51,13,28,5,0,13,0,0,0,3,4,4,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,33,0,0,6,0,0,1,0,0,0,0,1,0,0,25,23,0,0,1,0,1,0,0,0,1,0,0,0,0,34,0,8,2,0,3,7,2,63,1,0,0,2,0,2,11,0,0,1,0,0,2,0,0,25,2,0,0,0,0,2,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,449,3.37593984962406,53864
10.1093_poq_nfz049,An improved question format for measuring conspiracy beliefs,Public Opinion Quarterly,0,0,0,1,0,0,0,81,0,3,0,0,4,0,0,12,0,9,0,0,0,0,1,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,46,3,1,0,0,0,0,0,2,0,1,0,15,16,0,0,0,0,0,0,6,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,3,0,0,0,2,174,11,8,0,0,0,2,0,0,0,1,2,0,0,3,0,0,0,1,0,0,2,0,0,47,3,0,2,0,0,1,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,15,0,504,3.78947368421053,82696
10.1017_s1049096519000969,The democratic dilemma: taking the dilemma out of democracy,PS: Political Science \& Politics,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,37,0.278195488721805,23868
10.1093_jopart_muy075,When your group fails: the effect of race-based performance signals on citizen voice and exit,Journal of Public Administration Research and Theory,0,0,0,9,1,0,4,3,0,6,0,0,12,0,1,11,0,61,0,0,0,0,0,0,1,0,0,2,0,2,3,0,1,0,0,2,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,92,0,0,10,7,8,0,0,0,0,12,0,3,0,0,0,0,0,9,0,0,0,0,0,1,0,0,15,0,0,0,0,16,146,0,23,3,0,2,2,0,3,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,155,1,0,0,1,0,15,0,0,0,4,1,0,0,2,1,13,0,8,0,0,0,0,0,0,11,0,696,5.23308270676692,107968
10.1111_j.1743-8594.2011.00175.x,The sources of patriotism: survey and experimental evidence,Foreign Policy Analysis,0,0,0,1,0,0,3,18,0,0,0,0,6,0,4,6,0,6,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,34,0,0,0,4,0,3,0,3,0,2,0,0,0,1,0,0,0,17,0,0,0,0,0,2,0,0,0,5,0,0,0,1,19,0,2,0,0,2,6,0,6,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,53,4,1,0,1,0,4,3,0,2,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,14,1,249,1.87218045112782,62449
10.1007_s10290-010-0059-5,"Structural funds, eu enlargement, and the redistribution of fdi in europe",Review of World Economics,0,0,0,0,0,0,3,0,1,5,0,0,3,0,0,2,0,19,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0,8,0,18,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,71,3,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,4,9,0,217,1.63157894736842,72575
10.1093_poq_nfq048,Research synthesis: aapor report on online panels,Public Opinion Quarterly,0,0,0,2,0,0,0,17,3,0,0,0,16,0,0,45,0,9,3,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,69,1,1,0,0,0,0,0,13,0,0,0,0,0,5,0,0,21,78,1,5,0,4,345,6,18,3,0,0,0,0,35,0,0,0,1,0,0,0,0,0,2,0,0,23,0,0,42,4,0,0,2,0,0,4,0,2,1,3,1,0,0,2,0,0,1,0,0,0,0,0,0,18,0,851,6.3984962406015,221694
10.1017_s0143814x19000151,Holding agencies accountable: exploring the effect of oversight on citizens' approval of members of congress,Journal of Public Policy,0,0,0,0,0,0,0,28,0,4,0,0,15,1,2,6,0,25,0,4,0,7,4,3,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,4,12,0,0,0,0,0,51,0,11,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,14,7,0,1,0,0,0,0,0,0,0,0,0,0,3,66,1,1,1,0,0,5,0,26,0,6,0,4,1,0,4,0,0,1,3,0,2,7,0,109,8,0,0,1,0,5,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,479,3.6015037593985,74063
10.1016_j.ejpoleco.2015.10.003,"Reputation, volunteering, and trust: minimizing reliance on taste-based explanations",European Journal of Political Economy,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,12,0,0,0,1,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,12,0,0,0,6,0,179,1.34586466165414,59570
10.1017_s0043887117000028,Humiliation and third-party aggression,World Politics,0,0,0,1,0,0,4,1,0,0,0,0,11,0,0,3,0,10,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,10,0,0,0,2,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,184,1.38345864661654,114510
10.1017_psrm.2015.6,Learning from debate: institutions and information,Political Science Research and Methods,0,0,0,1,0,0,0,13,0,0,0,0,3,0,0,8,0,8,0,1,0,7,3,3,0,0,1,0,0,0,2,0,0,0,0,1,6,0,0,0,3,0,0,2,0,0,0,0,0,0,0,103,4,21,0,6,12,0,0,0,0,3,0,3,0,0,0,0,0,30,0,0,0,0,0,2,0,0,0,3,0,0,1,0,43,0,2,0,0,0,0,0,80,1,0,0,24,0,0,0,0,0,2,0,0,1,0,0,78,16,2,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,65,0,524,3.93984962406015,91900
10.1111_pops.12488,Does the awareness of mortality shape people's openness to violence and conflict? {An} examination of terror management theory,Political Psychology,0,0,0,0,0,0,0,7,0,0,0,0,10,4,1,4,0,23,0,0,0,4,0,0,0,3,0,0,0,0,8,0,2,2,0,0,0,0,0,0,37,0,0,25,0,0,0,0,0,0,0,9,0,1,2,2,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,5,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,42,6,0,6,2,0,2,3,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,288,2.16541353383459,53810
10.1016_j.electstud.2017.12.002,One size doesn't fit all: voter decision criteria heterogeneity and vote choice,Electoral Studies,0,0,0,2,0,0,0,8,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,39,0,0,0,0,0,3,0,34,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,2,59,4,1,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,93,3,1,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,326,2.45112781954887,71645
10.1016_j.polgeo.2019.01.009,Reinterpreting the enemy: geopolitical beliefs and the attribution of blame in the nagorno-karabakh conflict,Political Geography,0,0,0,7,1,0,0,5,0,1,0,0,9,0,0,9,0,2,0,0,0,1,2,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,8,0,0,1,7,1,0,0,0,0,9,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,9,0,2,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,150,1.12781954887218,77181
10.1017_s0022381611000168,Is the government to blame? {An} experimental test of how partisanship shapes perceptions of performance and responsibility,The Journal of Politics,0,0,0,14,1,0,0,30,2,0,0,0,12,0,6,14,0,21,0,4,0,6,8,4,0,0,0,0,3,0,10,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,5,0,31,0,9,4,0,0,0,0,0,0,5,0,1,0,1,0,0,0,11,0,0,0,0,0,3,0,0,0,2,0,0,0,5,186,0,7,0,0,1,5,0,4,0,8,0,6,1,3,5,0,0,1,5,0,1,0,0,57,15,3,2,0,0,6,3,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,33,1,546,4.10526315789474,68330
10.1080_02684527.2011.556361,Experimental intelligence,Intelligence and National Security,0,0,0,3,0,0,0,4,3,0,0,0,1,0,0,23,0,11,0,4,0,2,10,9,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,10,0,0,0,16,0,0,0,1,2,0,0,0,0,10,0,1,2,0,0,4,14,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,169,1.27067669172932,52381
10.1111_j.1541-1338.2012.00563.x,Public attitudes toward climate science and climate policy in federal systems: canada and the united states compared1,Review of Policy Research,0,0,0,2,1,0,0,9,0,1,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,130,0.977443609022556,68742
10.1017_s000305541100027x,"The {Cost} of {Empty} {Threats}: {A} {Penny}, {Not} a {Pound",American Political Science Review,0,0,0,12,2,0,0,3,0,0,0,0,5,0,0,3,0,11,0,0,0,1,0,0,0,1,0,0,0,0,9,0,3,36,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,25,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2,18,0,1,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,96,2,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,340,2.55639097744361,129474
10.1016_j.ejpoleco.2019.08.002,Partisan lobbyists in conflicts,European Journal of Political Economy,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,6,0,6,0,0,0,10,2,2,0,0,2,0,0,0,23,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,1,1,0,7,0,0,0,0,0,66,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,2,0,0,0,4,3,0,4,0,0,0,0,0,12,2,0,0,37,1,0,0,0,0,2,0,0,0,0,0,14,16,0,0,0,0,0,0,0,1,16,1,0,0,1,0,0,0,3,0,0,79,0,1,0,56,0,354,2.66165413533835,47589
10.1093_poq_nfz031,"Enemy or ally? {Elites}, base relations, and partisanship in america",Public Opinion Quarterly,0,0,0,0,0,0,0,26,1,0,0,0,2,0,0,7,0,10,0,1,0,3,3,3,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,15,1,17,0,0,0,0,0,4,0,1,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,16,0,0,2,0,0,0,0,0,0,0,4,59,6,4,0,0,3,0,2,1,0,8,0,10,0,7,0,0,0,0,0,0,0,7,0,6,9,0,2,1,0,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,33,0,293,2.20300751879699,72193
10.1111_j.1540-5907.2012.00617.x,Do conditional cash transfers affect electoral behavior? {Evidence} from a randomized experiment in mexico,American Journal of Political Science,0,0,0,6,1,0,0,17,0,0,0,0,11,0,0,9,0,27,1,0,0,4,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,2,0,1,0,9,2,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,3,0,0,0,0,6,21,0,12,0,0,0,4,0,3,0,0,0,25,0,0,27,0,0,1,0,0,2,0,0,12,5,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,45,1,255,1.91729323308271,70086
10.1017_s1537592716003248,Fundamental grounding,Perspectives on Politics,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,11,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,40,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,95,0.714285714285714,29585
10.1086_690304,"Interests, information, and minority influence in deliberation",The Journal of Politics,0,0,0,0,0,0,0,49,1,0,0,0,10,0,0,11,0,15,0,1,0,5,5,5,0,2,0,0,0,0,2,0,0,0,0,0,4,0,0,0,11,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,18,0,0,0,0,0,6,0,0,0,1,0,0,1,0,8,0,8,2,0,0,0,3,91,0,1,0,21,4,0,0,0,0,1,0,0,3,2,0,64,15,0,2,2,0,0,3,0,1,4,2,0,0,0,0,0,0,5,0,0,13,8,0,0,51,0,436,3.2781954887218,93713
10.1017_s0003055417000569,Nonrepresentative {Representatives}: {An} {Experimental} {Study} of the {Decision} {Making} of {Elected} {Politicians,American Political Science Review,0,0,0,3,0,1,0,31,0,9,0,0,5,0,0,15,0,26,0,2,0,8,1,1,0,1,0,4,0,0,2,0,5,0,0,0,1,0,0,0,12,0,0,10,0,0,0,1,0,0,0,41,0,4,1,0,27,0,0,0,0,19,1,4,0,0,0,0,0,31,21,0,0,0,0,2,0,0,0,3,0,0,0,2,36,2,33,1,1,5,5,0,43,0,5,0,5,2,1,0,0,0,1,0,0,6,11,4,131,14,0,5,3,0,4,7,2,0,0,6,0,0,0,0,0,0,0,1,0,1,1,0,0,56,1,630,4.73684210526316,114574
10.1111_pops.12598,Anger mediates the effects of fear on support for the far right-a rejoinder,Political Psychology,0,0,0,7,1,0,0,1,0,0,0,0,3,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,22,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,40,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,121,0.909774436090226,19821
10.1017_s1049096520002000,Single conversations expand practitioners' use of research: evidence from a field experiment,PS: Political Science \& Politics,0,0,0,5,0,0,0,0,2,0,0,0,12,0,7,3,0,14,0,0,0,5,2,1,0,0,0,10,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,10,0,28,2,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,1,1,0,0,0,1,0,2,0,0,0,4,3,0,15,0,0,0,0,0,0,0,0,12,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,22,1,194,1.45864661654135,32255
10.1017_s0020818319000249,Who settles disputes? {Treaty} design and trade attitudes toward the transatlantic trade and investment partnership (ttip),International Organization,1,0,0,3,2,0,0,5,2,4,6,4,2,0,0,63,0,17,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,28,0,1,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,24,0,9,0,0,0,0,0,21,0,2,0,3,0,0,0,0,0,1,0,0,3,0,0,52,4,0,4,2,0,8,1,1,0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,313,2.35338345864662,66377
10.1086_710016,Family history and attitudes toward out-groups: evidence from the european refugee crisis,The Journal of Politics,0,1,0,2,0,0,0,5,0,0,0,0,17,0,10,9,0,54,0,1,0,4,0,0,0,4,0,2,0,0,2,0,8,0,0,0,0,0,0,0,4,0,0,28,0,0,0,0,0,0,0,41,0,1,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,70,3,9,1,0,0,0,0,2,0,2,0,9,0,13,1,0,1,0,0,0,0,0,0,84,3,0,2,1,0,0,3,0,0,4,1,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,422,3.17293233082707,76125
10.1017_s0007123415000526,"Political competition, partisanship and interpersonal trust in electoral democracies",British Journal of Political Science,0,0,0,1,1,0,0,8,0,0,0,0,8,0,1,5,0,7,0,0,0,0,0,0,0,0,0,1,5,0,3,0,0,0,0,1,1,0,0,0,1,0,0,11,2,0,0,2,1,0,0,31,2,0,0,6,1,0,2,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2,0,0,0,1,10,0,8,1,1,0,0,0,42,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,55,4,0,5,0,0,0,2,1,1,4,2,0,0,0,0,0,0,0,0,0,54,0,0,0,22,0,319,2.3984962406015,88727
10.1007_s11109-012-9200-6,"The stained glass ceiling: social contact and mitt romney's """"religion problem",Political Behavior,0,0,0,2,0,0,5,12,2,10,0,0,9,0,0,0,0,18,2,4,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,4,0,1,0,0,6,0,0,0,0,0,0,0,36,0,6,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,4,43,3,2,0,5,0,7,0,1,0,3,0,2,0,0,0,0,0,0,4,0,2,0,0,67,7,0,2,0,0,8,2,0,0,6,0,2,0,0,0,0,0,0,0,5,0,0,0,0,20,0,312,2.34586466165414,66826
10.1017_psrm.2015.49,Prejudice and politics re-examined the political significance of implicit racial bias,Political Science Research and Methods,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,5,0,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,35,0,4,0,15,3,0,1,0,0,7,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,1,0,0,0,29,6,7,1,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,85,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,356,2.67669172932331,72719
